item_name,item_type,source,target,item_value,source_survey_itemID,target_survey_itemID
I5,REQUEST,"Overall, did you feel that the respondent understood the questions?","Hatten Sie alles in allem den Eindruck, dass der/die Befragte die Fragen verstanden hat?",,ESS_R01_2002_ENG_SOURCE_282,ESS_R01_2002_GER_DE_338
I5,RESPONSE,Never,Nie,1,ESS_R01_2002_ENG_SOURCE_282,ESS_R01_2002_GER_DE_338
I5,RESPONSE,Almost never,Fast nie,2,ESS_R01_2002_ENG_SOURCE_282,ESS_R01_2002_GER_DE_338
I5,RESPONSE,Now and then,Ab und zu,3,ESS_R01_2002_ENG_SOURCE_282,ESS_R01_2002_GER_DE_338
I5,RESPONSE,Often,Oft,4,ESS_R01_2002_ENG_SOURCE_282,ESS_R01_2002_GER_DE_338
I5,RESPONSE,Very often,Sehr oft,5,ESS_R01_2002_ENG_SOURCE_282,ESS_R01_2002_GER_DE_338
I5,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_282,ESS_R01_2002_GER_DE_338
I6,REQUEST,"Was anyone else present, who interfered with the interview?","War beim Interview jemand anderes anwesend, der/die sich in die Befragung eingemischt hat?",,ESS_R01_2002_ENG_SOURCE_283,ESS_R01_2002_GER_DE_339
I6,RESPONSE,Yes,Ja Nein,1,ESS_R01_2002_ENG_SOURCE_283,ESS_R01_2002_GER_DE_339
I6,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_283,ESS_R01_2002_GER_DE_339
I7,INSTRUCTION,Code all that apply.,,,ESS_R01_2002_ENG_SOURCE_284,
I7,REQUEST,Who was this?,Wer war das?,,ESS_R01_2002_ENG_SOURCE_284,ESS_R01_2002_GER_DE_340
I7,RESPONSE,Husband/wife/partner,Ehemann/-frau/Partner(in),1,ESS_R01_2002_ENG_SOURCE_284,ESS_R01_2002_GER_DE_340
I7,RESPONSE,"Son/daughter (inc. step, adopted, foster, child of partner)","Sohn/Tochter (einschl. Stief- oder Adoptivkinder, Pflegekinder oder Kinder des Partners/der Partnerin)",2,ESS_R01_2002_ENG_SOURCE_284,ESS_R01_2002_GER_DE_340
I7,RESPONSE,Parent/parent-in-law/step-parent/partner's parent,"Vater/Mutter, Schwiegervater/Schwiegermutter, Stiefvater/Stiefmutter, Vater/Mutter des Partners/der Partnerin",3,ESS_R01_2002_ENG_SOURCE_284,ESS_R01_2002_GER_DE_340
I7,RESPONSE,Other relative,Andere(r) Verwandte(r),4,ESS_R01_2002_ENG_SOURCE_284,ESS_R01_2002_GER_DE_340
I7,RESPONSE,Other non-relative,Andere nicht verwandte Person,5,ESS_R01_2002_ENG_SOURCE_284,ESS_R01_2002_GER_DE_340
I7,RESPONSE,Don't know,Trifft nicht zu (keine weitere Person während des Interviews anwesend),6,ESS_R01_2002_ENG_SOURCE_284,ESS_R01_2002_GER_DE_340
I7,RESPONSE,(Don't know),Weiß nicht,888,ESS_R01_2002_ENG_SOURCE_284,ESS_R01_2002_GER_DE_340
I8,REQUEST,"If you have any additional comments on the interview, please write them in the space below.","WENN SIE WEITERE ANMERKUNGEN ZUM INTERVIEW HABEN, SCHREIBEN SIE DIESE BITTE HIER AUF.",,ESS_R01_2002_ENG_SOURCE_285,ESS_R01_2002_GER_DE_341
I8,RESPONSE,(Write in),(EINTRAGEN),,ESS_R01_2002_ENG_SOURCE_285,ESS_R01_2002_GER_DE_341
A1,INSTRUCTION,Please use this card to answer.,Bitte sagen Sie es mir anhand von Liste 1.,,ESS_R01_2002_ENG_SOURCE_0,ESS_R01_2002_GER_DE_0
A1,INSTRUCTION,CARD 1,,,ESS_R01_2002_ENG_SOURCE_0,
A1,REQUEST,"On an average weekday, how much time, in total, do you spend watching television?","Wieviel Zeit verbringen Sie an einem gewöhnlichen Werktag insgesamt damit, fernzusehen?",,ESS_R01_2002_ENG_SOURCE_0,ESS_R01_2002_GER_DE_0
A1,RESPONSE,No time at all,Gar keine Zeit,1,ESS_R01_2002_ENG_SOURCE_0,ESS_R01_2002_GER_DE_0
A1,RESPONSE,Less than 0.5 hour,Weniger als eine 1/2 Stunde,2,ESS_R01_2002_ENG_SOURCE_0,ESS_R01_2002_GER_DE_0
A1,RESPONSE,0.5 hour to 1 hour,1/2 bis zu 1 Stunde,3,ESS_R01_2002_ENG_SOURCE_0,ESS_R01_2002_GER_DE_0
A1,RESPONSE,"More than 1 hour, up to 1.5 hours","Mehr als 1, bis zu 1 1/2 Stunden",4,ESS_R01_2002_ENG_SOURCE_0,ESS_R01_2002_GER_DE_0
A1,RESPONSE,"More than 1.5 hours, up to 2 hours","Mehr als 1 1/2, bis zu 2 Stunden",5,ESS_R01_2002_ENG_SOURCE_0,ESS_R01_2002_GER_DE_0
A1,RESPONSE,"More than 2 hours, up to 2.5 hours","Mehr als 2, bis zu 2 1/2 Stunden",6,ESS_R01_2002_ENG_SOURCE_0,ESS_R01_2002_GER_DE_0
A1,RESPONSE,"More than 2.5 hours, up to 3 hours","Mehr als 2 1/2, bis zu 3 Stunden",7,ESS_R01_2002_ENG_SOURCE_0,ESS_R01_2002_GER_DE_0
A1,RESPONSE,More than 3 hours,Mehr als 3 Stunden,8,ESS_R01_2002_ENG_SOURCE_0,ESS_R01_2002_GER_DE_0
A1,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_0,ESS_R01_2002_GER_DE_0
A2,INSTRUCTION,Still use this card.,Bitte benutzen Sie dazu wieder die Liste 1.,,ESS_R01_2002_ENG_SOURCE_1,ESS_R01_2002_GER_DE_1
A2,INSTRUCTION,STILL CARD 1,,,ESS_R01_2002_ENG_SOURCE_1,
A2,REQUEST,"And again on an average weekday, how much of your time watching television is spent watching news or programmes about politics and current affairs?","Und wieviel von dieser Zeit verbringen Sie damit, sich Nachrichten oder Sendungen über Politik und aktuelle politische Ereignisse anzusehen?",,ESS_R01_2002_ENG_SOURCE_1,ESS_R01_2002_GER_DE_1
A2,RESPONSE,No time at all,Gar keine Zeit,1,ESS_R01_2002_ENG_SOURCE_1,ESS_R01_2002_GER_DE_1
A2,RESPONSE,Less than 0.5 hour,Weniger als eine 1/2 Stunde,2,ESS_R01_2002_ENG_SOURCE_1,ESS_R01_2002_GER_DE_1
A2,RESPONSE,0.5 hour to 1 hour,1/2 bis zu 1 Stunde,3,ESS_R01_2002_ENG_SOURCE_1,ESS_R01_2002_GER_DE_1
A2,RESPONSE,"More than 1 hour, up to 1.5 hours","Mehr als 1, bis zu 1 1/2 Stunden",4,ESS_R01_2002_ENG_SOURCE_1,ESS_R01_2002_GER_DE_1
A2,RESPONSE,"More than 1.5 hours, up to 2 hours","Mehr als 1 1/2, bis zu 2 Stunden",5,ESS_R01_2002_ENG_SOURCE_1,ESS_R01_2002_GER_DE_1
A2,RESPONSE,"More than 2 hours, up to 2.5 hours","Mehr als 2, bis zu 2 1/2 Stunden",6,ESS_R01_2002_ENG_SOURCE_1,ESS_R01_2002_GER_DE_1
A2,RESPONSE,"More than 2.5 hours, up to 3 hours","Mehr als 2 1/2, bis zu 3 Stunden",7,ESS_R01_2002_ENG_SOURCE_1,ESS_R01_2002_GER_DE_1
A2,RESPONSE,More than 3 hours,Mehr als 3 Stunden,8,ESS_R01_2002_ENG_SOURCE_1,ESS_R01_2002_GER_DE_1
A2,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_1,ESS_R01_2002_GER_DE_1
A3,INSTRUCTION,Use the same card.,Sagen Sie es mir bitte wieder anhand von Liste 1.,,ESS_R01_2002_ENG_SOURCE_2,ESS_R01_2002_GER_DE_2
A3,INSTRUCTION,ASK ALL,,,ESS_R01_2002_ENG_SOURCE_2,
A3,INSTRUCTION,STILL CARD 1,,,ESS_R01_2002_ENG_SOURCE_2,
A3,REQUEST,"On an average weekday, how much time, in total, do you spend listening to the radio?","Wieviel Zeit verbringen Sie an einem gewöhnlichen Werktag insgesamt damit, Radio zu hören?",,ESS_R01_2002_ENG_SOURCE_2,ESS_R01_2002_GER_DE_2
A3,RESPONSE,No time at all,Gar keine Zeit,1,ESS_R01_2002_ENG_SOURCE_2,ESS_R01_2002_GER_DE_2
A3,RESPONSE,Less than 0.5 hour,Weniger als eine 1/2 Stunde,2,ESS_R01_2002_ENG_SOURCE_2,ESS_R01_2002_GER_DE_2
A3,RESPONSE,0.5 hour to 1 hour,1/2 bis zu 1 Stunde,3,ESS_R01_2002_ENG_SOURCE_2,ESS_R01_2002_GER_DE_2
A3,RESPONSE,"More than 1 hour, up to 1.5 hours","Mehr als 1, bis zu 1 1/2 Stunden",4,ESS_R01_2002_ENG_SOURCE_2,ESS_R01_2002_GER_DE_2
A3,RESPONSE,"More than 1.5 hours, up to 2 hours","Mehr als 1 1/2, bis zu 2 Stunden",5,ESS_R01_2002_ENG_SOURCE_2,ESS_R01_2002_GER_DE_2
A3,RESPONSE,"More than 2 hours, up to 2.5 hours","Mehr als 2, bis zu 2 1/2 Stunden",6,ESS_R01_2002_ENG_SOURCE_2,ESS_R01_2002_GER_DE_2
A3,RESPONSE,"More than 2.5 hours, up to 3 hours","Mehr als 2 1/2, bis zu 3 Stunden",7,ESS_R01_2002_ENG_SOURCE_2,ESS_R01_2002_GER_DE_2
A3,RESPONSE,More than 3 hours,Mehr als 3 Stunden,8,ESS_R01_2002_ENG_SOURCE_2,ESS_R01_2002_GER_DE_2
A3,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_2,ESS_R01_2002_GER_DE_2
A4,INSTRUCTION,Still use this card.,Bitte sagen Sie es mir nochmals anhand von Liste 1.,,ESS_R01_2002_ENG_SOURCE_3,ESS_R01_2002_GER_DE_3
A4,INSTRUCTION,STILL CARD 1,,,ESS_R01_2002_ENG_SOURCE_3,
A4,REQUEST,"And again on an average weekday, how much of your time listening to the radio is spent listening to news or programmes about politics and current affairs?","Und wieviel Zeit von dieser Zeit verbringen Sie damit, sich Nachrichten oder Sendungen über Politik und aktuelle politische Ereignisse anzuhören?",,ESS_R01_2002_ENG_SOURCE_3,ESS_R01_2002_GER_DE_3
A4,RESPONSE,No time at all,Gar keine Zeit,1,ESS_R01_2002_ENG_SOURCE_3,ESS_R01_2002_GER_DE_3
A4,RESPONSE,Less than 0.5 hour,Weniger als eine 1/2 Stunde,2,ESS_R01_2002_ENG_SOURCE_3,ESS_R01_2002_GER_DE_3
A4,RESPONSE,0.5 hour to 1 hour,1/2 bis zu 1 Stunde,3,ESS_R01_2002_ENG_SOURCE_3,ESS_R01_2002_GER_DE_3
A4,RESPONSE,"More than 1 hour, up to 1.5 hours","Mehr als 1, bis zu 1 1/2 Stunden",4,ESS_R01_2002_ENG_SOURCE_3,ESS_R01_2002_GER_DE_3
A4,RESPONSE,"More than 1.5 hours, up to 2 hours","Mehr als 1 1/2, bis zu 2 Stunden",5,ESS_R01_2002_ENG_SOURCE_3,ESS_R01_2002_GER_DE_3
A4,RESPONSE,"More than 2 hours, up to 2.5 hours","Mehr als 2, bis zu 2 1/2 Stunden",6,ESS_R01_2002_ENG_SOURCE_3,ESS_R01_2002_GER_DE_3
A4,RESPONSE,"More than 2.5 hours, up to 3 hours","Mehr als 2 1/2, bis zu 3 Stunden",7,ESS_R01_2002_ENG_SOURCE_3,ESS_R01_2002_GER_DE_3
A4,RESPONSE,More than 3 hours,Mehr als 3 Stunden,8,ESS_R01_2002_ENG_SOURCE_3,ESS_R01_2002_GER_DE_3
A4,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_3,ESS_R01_2002_GER_DE_3
A5,INSTRUCTION,Use this card again,Bitte benutzen Sie wieder Liste 1.,,ESS_R01_2002_ENG_SOURCE_4,ESS_R01_2002_GER_DE_4
A5,REQUEST,"On an average weekday, how much time, in total, do you spend reading the newspapers?","Und wieviel Zeit verbringen Sie an einem gewöhnlichen Werktag insgesamt damit, Zeitung zu lesen?",,ESS_R01_2002_ENG_SOURCE_4,ESS_R01_2002_GER_DE_4
A5,RESPONSE,No time at all,Gar keine Zeit,1,ESS_R01_2002_ENG_SOURCE_4,ESS_R01_2002_GER_DE_4
A5,RESPONSE,Less than 0.5 hour,Weniger als eine 1/2 Stunde,2,ESS_R01_2002_ENG_SOURCE_4,ESS_R01_2002_GER_DE_4
A5,RESPONSE,0.5 hour to 1 hour,1/2 bis zu 1 Stunde,3,ESS_R01_2002_ENG_SOURCE_4,ESS_R01_2002_GER_DE_4
A5,RESPONSE,"More than 1 hour, up to 1.5 hours","Mehr als 1, bis zu 1 1/2 Stunden",4,ESS_R01_2002_ENG_SOURCE_4,ESS_R01_2002_GER_DE_4
A5,RESPONSE,"More than 1.5 hours, up to 2 hours","Mehr als 1 1/2, bis zu 2 Stunden",5,ESS_R01_2002_ENG_SOURCE_4,ESS_R01_2002_GER_DE_4
A5,RESPONSE,"More than 2 hours, up to 2.5 hours","Mehr als 2, bis zu 2 1/2 Stunden",6,ESS_R01_2002_ENG_SOURCE_4,ESS_R01_2002_GER_DE_4
A5,RESPONSE,"More than 2.5 hours, up to 3 hours","Mehr als 2 1/2, bis zu 3 Stunden",7,ESS_R01_2002_ENG_SOURCE_4,ESS_R01_2002_GER_DE_4
A5,RESPONSE,More than 3 hours,Mehr als 3 Stunden,8,ESS_R01_2002_ENG_SOURCE_4,ESS_R01_2002_GER_DE_4
A5,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_4,ESS_R01_2002_GER_DE_4
A6,REQUEST,And how much of this time is spent reading about politics and current affairs?,"Und wieviel Zeit von dieser Zeit verbringen Sie damit, Artikel über Politik und aktuelle politische Ereignisse zu lesen?",,ESS_R01_2002_ENG_SOURCE_5,ESS_R01_2002_GER_DE_5
A6,RESPONSE,No time at all,Gar keine Zeit,1,ESS_R01_2002_ENG_SOURCE_5,ESS_R01_2002_GER_DE_5
A6,RESPONSE,Less than 0.5 hour,Weniger als eine 1/2 Stunde,2,ESS_R01_2002_ENG_SOURCE_5,ESS_R01_2002_GER_DE_5
A6,RESPONSE,0.5 hour to 1 hour,1/2 bis zu 1 Stunde,3,ESS_R01_2002_ENG_SOURCE_5,ESS_R01_2002_GER_DE_5
A6,RESPONSE,"More than 1 hour, up to 1.5 hours","Mehr als 1, bis zu 1 1/2 Stunden",4,ESS_R01_2002_ENG_SOURCE_5,ESS_R01_2002_GER_DE_5
A6,RESPONSE,"More than 1.5 hours, up to 2 hours","Mehr als 1 1/2, bis zu 2 Stunden",5,ESS_R01_2002_ENG_SOURCE_5,ESS_R01_2002_GER_DE_5
A6,RESPONSE,"More than 2 hours, up to 2.5 hours","Mehr als 2, bis zu 2 1/2 Stunden",6,ESS_R01_2002_ENG_SOURCE_5,ESS_R01_2002_GER_DE_5
A6,RESPONSE,"More than 2.5 hours, up to 3 hours","Mehr als 2 1/2, bis zu 3 Stunden",7,ESS_R01_2002_ENG_SOURCE_5,ESS_R01_2002_GER_DE_5
A6,RESPONSE,More than 3 hours,Mehr als 3 Stunden,8,ESS_R01_2002_ENG_SOURCE_5,ESS_R01_2002_GER_DE_5
A6,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_5,ESS_R01_2002_GER_DE_5
A7,REQUEST,"Now, using this card, how often do you use the internet, the World Wide Web or e-mail – whether at home or at work – for your personal use?","Bitte benutzen Sie jetzt Liste 2 und sagen Sie mir: Wie oft nutzen Sie das Internet, das World Wide Web oder E-Mail für private Zwecke, egal ob zu Hause oder am Arbeitsplatz?",,ESS_R01_2002_ENG_SOURCE_6,ESS_R01_2002_GER_DE_6
A7,RESPONSE,No access at home or work,Kein Zugang zu Hause oder am Arbeitsplatz,1,ESS_R01_2002_ENG_SOURCE_6,ESS_R01_2002_GER_DE_6
A7,RESPONSE,Never use,Nutze ich nie,2,ESS_R01_2002_ENG_SOURCE_6,ESS_R01_2002_GER_DE_6
A7,RESPONSE,Less than once a month,Weniger als einmal im Monat,3,ESS_R01_2002_ENG_SOURCE_6,ESS_R01_2002_GER_DE_6
A7,RESPONSE,Once a month,Einmal im Monat,4,ESS_R01_2002_ENG_SOURCE_6,ESS_R01_2002_GER_DE_6
A7,RESPONSE,Several times a month,Mehrmals im Monat,5,ESS_R01_2002_ENG_SOURCE_6,ESS_R01_2002_GER_DE_6
A7,RESPONSE,Once a week,Einmal in der Woche,6,ESS_R01_2002_ENG_SOURCE_6,ESS_R01_2002_GER_DE_6
A7,RESPONSE,Several times a week,Mehrmals in der Woche,7,ESS_R01_2002_ENG_SOURCE_6,ESS_R01_2002_GER_DE_6
A7,RESPONSE,Every day,Täglich,8,ESS_R01_2002_ENG_SOURCE_6,ESS_R01_2002_GER_DE_6
A7,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_6,ESS_R01_2002_GER_DE_6
A8,INSTRUCTION,,Bitte benutzen Sie jetzt Liste 3.,,,ESS_R01_2002_GER_DE_7
A8,INSTRUCTION,,Bitte sagen Sie es mir anhand dieser Skala von 0 bis 10.,,,ESS_R01_2002_GER_DE_7
A8,REQUEST,"Using this card, generally speaking, would you say that most people can be trusted, or that you can't be too careful in dealing with people?","Ganz allgemein gesprochen: Glauben Sie, dass man den meisten Menschen vertrauen kann, oder dass man im Umgang mit anderen Menschen nicht vorsichtig genug sein kann?",,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,REQUEST,"Please tell me on a score of 0 to 10, where 0 means you can't be too careful and 10 means that most people can be trusted.","0 bedeutet, dass man nicht vorsichtig genug sein kann, und 10 bedeutet, dass man den meisten Menschen vertrauen kann.",,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,RESPONSE, You can't be too careful, Man kann nicht vorsichtig genug sein,0,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,RESPONSE, Most people can be trusted, Den moisten Menschen kann man vertrauen,10,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A8,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_7,ESS_R01_2002_GER_DE_7
A9,INSTRUCTION,,Bitte benutzen Sie Liste 4.,,,ESS_R01_2002_GER_DE_8
A9,REQUEST,"Using this card, do you think that most people would try to take advantage of you if they got the chance, or would they try to be fair?","Glauben Sie, dass die meisten Menschen versuchen, Sie auszunutzen, wenn sie die Gelegenheit dazu haben, oder versuchen die meisten Menschen, sich fair zu verhalten?",,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A9,RESPONSE, Most people would try to take advantage of me," Die meisten Menschen versuchen, mich auszunutzen",0,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A9,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A9,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A9,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A9,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A9,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A9,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A9,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A9,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A9,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A9,RESPONSE, Most people would try to be fair," Die moisten Menschen versuchen, sich fair zu verhalten",10,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A9,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_8,ESS_R01_2002_GER_DE_8
A10,INSTRUCTION,Please use this card.,Bitte benutzen Sie dafür Liste 5.,,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,REQUEST,Would you say that most of the time people try to be helpful or that they are mostly looking out for themselves?,"Und glauben Sie, dass die Menschen meistens versuchen, hilfsbereit zu sein, oder dass die Menschen meistens auf den eigenen Vorteil bedacht sind?",,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,RESPONSE, People mostly look out for themselves, Die Menschen sind meistens auf den eigenen Vorteil bedacht,0,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,RESPONSE, People mostly try to be helpful," Die Menschen versuchen meistens, hilfsbereit zu sein",10,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
A10,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_9,ESS_R01_2002_GER_DE_9
F1,INTRODUCTION,"And finally, I would like to ask you a few details about yourself and others in your household.",Jetzt möchte ich Ihnen einige Fragen über Sie und andere Personen in Ihrem Haushalt stellen.,,ESS_R01_2002_ENG_SOURCE_207,ESS_R01_2002_GER_DE_209
F1,REQUEST,,"Wie viele Personen leben ständig in diesem Haushalt, Sie selbst eingeschlossen?",,,ESS_R01_2002_GER_DE_210
F1,REQUEST,,Denken Sie dabei bitte auch an alle im Haushalt lebenden Kinder.,,,ESS_R01_2002_GER_DE_210
F1,RESPONSE,(Write in),(EINTRAGEN),,ESS_R01_2002_ENG_SOURCE_208,ESS_R01_2002_GER_DE_210
F2,INSTRUCTION,CODE SEX,,,ESS_R01_2002_ENG_SOURCE_209,
F2,REQUEST,,GESCHLECHT DES BEFRAGTEN EINTRAGEN,,,ESS_R01_2002_GER_DE_211
F2,RESPONSE,Male,männlich,1,ESS_R01_2002_ENG_SOURCE_209,ESS_R01_2002_GER_DE_211
F2,RESPONSE,Female,weiblich,2,ESS_R01_2002_ENG_SOURCE_209,ESS_R01_2002_GER_DE_211
F2,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_209,ESS_R01_2002_GER_DE_211
F3,RESPONSE,(Write in),(EINTRAGEN),,ESS_R01_2002_ENG_SOURCE_210,ESS_R01_2002_GER_DE_212
F4,INSTRUCTION,,Bitte benutzen Sie Liste 51.,,,ESS_R01_2002_GER_DE_215
F4,REQUEST,"Looking at this card, what relationship is he to you?",In welcher Beziehung steht Thomas Frederik Gruner zu Ihnen?,,ESS_R01_2002_ENG_SOURCE_211,ESS_R01_2002_GER_DE_215
F4,RESPONSE,Husband/wife/partner,Ehemann/Ehefrau/Partner/Partnerin,1,ESS_R01_2002_ENG_SOURCE_211,ESS_R01_2002_GER_DE_215
F4,RESPONSE,"Son/daughter (inc. step, adopted, foster, child of partner)","Sohn/Tochter (einschl. Stief- oder adoptierte Kinder, Kinder des Partners/ der Partnerin, Pflegekinder)",2,ESS_R01_2002_ENG_SOURCE_211,ESS_R01_2002_GER_DE_215
F4,RESPONSE,"Parent, parent-in-law, partner's parent, step parent","Vater/Mutter oder Schwiegervater/ Schwiegermutter, Vater/Mutter des Partners/der Partnerin, Stiefvater/Stiefmutter",3,ESS_R01_2002_ENG_SOURCE_211,ESS_R01_2002_GER_DE_215
F4,RESPONSE,Other relative,Andere Verwandte,4,ESS_R01_2002_ENG_SOURCE_211,ESS_R01_2002_GER_DE_215
F4,RESPONSE,Other non-relative,"Andere, mit mir nicht verwandte Person",5,ESS_R01_2002_ENG_SOURCE_211,ESS_R01_2002_GER_DE_215
F4,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_211,ESS_R01_2002_GER_DE_215
F5,REQUEST,Which phrase on this card best describes the area where you live?,"Was auf Liste 52 trifft am ehesten auf das Wohngebiet zu, in dem Sie leben?",,ESS_R01_2002_ENG_SOURCE_212,ESS_R01_2002_GER_DE_216
F5,REQUEST,,Und nun wieder zu Ihnen.,,,ESS_R01_2002_GER_DE_216
F5,RESPONSE,A big city,Großstadt,1,ESS_R01_2002_ENG_SOURCE_212,ESS_R01_2002_GER_DE_216
F5,RESPONSE,The suburbs or outskirts of a big city,Vorort oder Randgebiet einer Großstadt,2,ESS_R01_2002_ENG_SOURCE_212,ESS_R01_2002_GER_DE_216
F5,RESPONSE,A town or a small city,Stadt oder Kleinstadt,3,ESS_R01_2002_ENG_SOURCE_212,ESS_R01_2002_GER_DE_216
F5,RESPONSE,A country village,Dorf,4,ESS_R01_2002_ENG_SOURCE_212,ESS_R01_2002_GER_DE_216
F5,RESPONSE,A farm or home in the countryside,Bauernhof oder Haus auf dem Land,5,ESS_R01_2002_ENG_SOURCE_212,ESS_R01_2002_GER_DE_216
F5,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_212,ESS_R01_2002_GER_DE_216
F6,REQUEST,What is the highest level of education you have achieved?,"Was ist der höchste allgemeinbildende Schulabschluss, den Sie haben?",,ESS_R01_2002_ENG_SOURCE_213,ESS_R01_2002_GER_DE_217
F6,RESPONSE,No qualifications,Noch Schüler,1,ESS_R01_2002_ENG_SOURCE_213,ESS_R01_2002_GER_DE_217
F6,RESPONSE,CSE grade 2-5/GCSE grades D-G or equivalent,Schule beendet ohne Abschluss,2,ESS_R01_2002_ENG_SOURCE_213,ESS_R01_2002_GER_DE_217
F6,RESPONSE,CSE grade 1/O-level/GCSE grades A-C or equivalent,Volks-/Hauptschulabschluss bzw. Polytechnische Oberschule mit Abschluss 8. oder 9. Klasse,3,ESS_R01_2002_ENG_SOURCE_213,ESS_R01_2002_GER_DE_217
